asv	kingdom	phylum	class	order	family	genus	species
87eba77a57314a2d9e62358b0e16c9dd	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
dea47fc09b7841748c287c62f12c2760	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured rumen bacterium
6cab79a253f5c028196e06593be76209	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
600bd862b9dfa935a71f640783b1cbb6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
3a703ad39b98bf00dacc349dd937cf58	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
c2c97b57c0608e7791c080397d95bea7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
fcaab1d5babf16f3d88201ac82023bc3	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	uncultured bacterium
7e40f977252f90d505084e7ab6541ec5	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Ambiguous_taxa	Ambiguous_taxa
a54d0697a9d7cec2520276c18088ba2c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
82c7f6277622137ec300c8a7be44bbc6	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
badfe149ed4ed1752fdf57b9aaa96bef	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
6caa23ae9729e751918074b9c0db9332	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
bc712d9356e40b4fcfbca97ff092ac3d	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	NA
70425d9b65978d88cb18ea859a74fb64	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured Ruminococcaceae bacterium
b20a09bb8cd1ca8e8a062cb3b866487d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
4a2ea6ff754b1dfc90c44b6fd83dc469	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Ipomoea batatas (sweet potato)	Ipomoea batatas (sweet potato)
3a160f50a9a2c48b770f64195e413bbe	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
c27ad79848adcd406bf90804cb13ec9b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	NA
32553d8cef6dc197b123554d55af7bb1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
cb7ea898e95d123f3a99340a08cc3f89	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
90de6dc61920c7929fc029770c6b3351	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Gulosibacter	NA
62e940479da798f05bb53696e10ec783	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
17d6e009cf302b1a649a81786b046791	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
4f1d8257cf1f068d43999c76d1f8b759	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
7bca2b603d71f08b4ca2b85a24408486	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
994773217b8926ce2c7dda8f02ffda7a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
a11da5b89f2bbfc3078870ba4231929f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
a16e2684ce8ce56a6210e6cebefb7ddf	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
f50375ed508177823962d8d944cb595e	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
9970348d9735ef82d7ab94488fc960ff	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
3ffee9526380a4b9e7870899ce04f80b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
ba1f95394329af311c12ab7a3948cdef	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
9883db021c06729ff9a065fe18a4b17b	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	NA
eaae5843dcb04b058a67e4b5cdf88d1b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
4574bf8d957e68789b121805fd6a3ef8	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	NA
92942002a2be86e6f4a677ae43b29e9f	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
11fb3a36fea3072a5d9fdd448ee0a5a3	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
f3e46b7c2bf726bd5611d7ee6945c366	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	NA
c29cb113eb40e71016b3921fe06b8d32	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
d4a2422262aa3f64d1113bf87370d782	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
03aad62376bfdf6cefd288dca110317f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
e2e1b3547c96804ea93266c72324eb89	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	uncultured	NA
ad9d25cfdc89ee145ec70cdf2c19aa29	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
becf94e1a7f1ffdca1fd07ba8f206c62	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	NA
181e16f80158a2b3f91de63535cef306	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	uncultured bacterium
47d3629614f24d3177fb88ec4a561af9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
d3bbdbbb294343260da7c0ae85c623e4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
4fff8b3f791a864eabfe7c680e0209b6	Bacteria	NA	NA	NA	NA	NA	NA
2ad0dad207ef3fcb1eaabbb6e78c6073	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	uncultured organism
90c1ae30dde9d7fd3c5ef60974e63108	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	NA
2ddcd7316b3e6cd6fa4e85ea4e0fe231	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	NA
78c2b8e06a58a133919d9e5fd0cd2da1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella	NA
9b945e5ce102d0d02370645688527103	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
15bfb834f940621370b75ba0ae822c8a	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
a922ae05381b03dc8f60f8c1ef742f12	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA
859c2f2b94b1ae588afecce27413f003	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
0341ef051d77d1744574229251e3010c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5a4b64c4a79f1082637040903c42767a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
aea092cfb6f83caa85e4a191fc9bebdb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
7791b4c7a265bf4f2498f12ed1f15493	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
9283437eb189fb19b95d4c2f4cea4191	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
b7280258015f0b12bb5b09dbccb800da	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
acc7bd529e99e987842e292845245bd9	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
83f5b391d231a865d7c37b6cb3234d8f	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	NA	NA
cac6961f6b73edd346764f4495a12422	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Angelakisella	Ambiguous_taxa
2aa5063dde6bfcc4d5c34b512651b945	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
b6c109a6ad23ae814486b9b79d7bfeaa	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	uncultured bacterium
b4af8a16c0ac57374659f295f6e26ea3	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
602106c6060f51bda31a8db7eb7b4bb1	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
959d627cec131b437e63c0e457074341	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	NA
2975415f67dbaefe58c8de35174b1d91	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
002609775996f6d53a08357ce2a19397	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
c892cd3a22def842bceb4fc57e11b95b	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Ambiguous_taxa
ac6719341cdffbcde1a4787d5f611663	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	NA
b52a2e68e8835c89efa564016a26d873	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	NA
3883d438819db889c2d545dab3c91714	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	NA
7e63bbddd509698b9ef950117cdfdcd7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
1448de39f47c1942675a8d0126d3fea5	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
213158cfc5fe5ecfa0f3d4debadee3c5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
afe54fd52a39eff2753273401e00aff5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
a46dfab2d0097db8ce41ef502eb2be86	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
2777d215a9e6d8b8f043c122c57137d3	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0d67c2876af584bc4f59d75492cedf93	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
cac2d5a7e6595c308c29d9447f21e402	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
ea1afbb8595b801d3fe948e724751f84	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
6ada5f05e3b0e9ad6e2629c02fdd7bf1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. C8I9
c471c3f958f55a0b0643d37db9219a43	Bacteria	NA	NA	NA	NA	NA	NA
a4d819be379eb23f2390cf80c9462884	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	uncultured	uncultured Verrucomicrobia bacterium
1d5ece2edfe650bc14076a236f54d6a2	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
20bb2e7be423ab0a9ac169dcb0d4f357	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
4eae2f05b6cba58402d36334146f4e42	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
e0cd7d2afb54a37133f397eb28213b61	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	uncultured	uncultured Verrucomicrobia bacterium
d6db55805fd39a503f04c4e75961e81b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
6e6beb3f54e911d675ce207c87df18bf	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
a0723d76c0886db51899c60a1ec7525f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
dea079aba6774e13a65f01261b02317a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	Ambiguous_taxa
2f21bb0108efbf7d256817115cbed81e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
ba7adae1dc00e1a0cef09f15ad6f2ec7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
5cf347157c071b28e287fdec3d30c878	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA
8615f9431d265f6d3d8ca2b5442bf8a7	Bacteria	NA	NA	NA	NA	NA	NA
ea0f2ff3858a683869ca850fd24dd65c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	Ambiguous_taxa	Ambiguous_taxa
b728f2f9100d94e785d88dcaea3f5fc1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Ambiguous_taxa
9c55fee2e404f6fea55eeb57293dcd5e	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
9226f9eddb998a55f17160c1cc24f676	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured alpha proteobacterium	uncultured alpha proteobacterium
2111db7d41613a39b2a2e62c7f356d12	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
76e000e2ffeed3a219eaf507035f5902	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
535f1e5956a3e98c1c2330ed54d19df2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	NA
6c641583e7524e927969e27add023d4a	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
3b76160d2bb5928d198fcfd8fc12085f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
415985ecb032ef250e9db857a2c43b96	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	NA
6cddbaccc6f323e5630ae1cfe5d3322a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured bacterium
3fd82a0ca90ec983bfea0fc5d59a1c42	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
f5280b325b5e831bed3d17a05efd2887	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	uncultured organism
ecb0c60aef7ad4cfaf6ebb225eaabdd6	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
51902d1507e02d85ac57463d4f678681	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	uncultured	uncultured Desulfovibrionaceae bacterium
525aab9e53b1076798a60cb2df540151	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	uncultured Ruminococcaceae bacterium
49459641f7b86d777e1027fb5d28a629	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
9a6361cd7760db4b3a01941ecd719128	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
8ef9e36407559cb168dc1b8435205bb3	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
ad8f8d249647499489f2fdd662cfcaec	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Ambiguous_taxa
50dc3042ab7fad6401af0789e6cb9ebc	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
452e3864fba2cabcbbc8368160aa77b0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
a8ef058990f479386177bf1411eae8f3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
fb2243ba14ba91d37119aea95964a902	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
52b4e3d20e04ef91dd023a753335d0b7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
25ceb9844461526bc6338b37776d754d	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
5f0059cffc8af90b89af6607daf380b8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
954198027218dc2e3753cf95f08ce189	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
f6b86b4ae8d139c7f324b11c84b302a1	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
eecfc8ce5de55b5990f0637ea41de028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
23e3fda74f78394b6f38ed777c968ff1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
da760c38d51fe38bdf128549567f5da4	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA
be3fe3ad3b142e0e10f8496473b774d5	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	NA
d3eade103cb3321f4b5af854fe0d9b4f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
c2bc33ba0ae2b595cdf6b3fe5d21353e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
686a914b1a494799c0a6ec0165c9f338	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
eac14ee9007d79080876638a6785dbbf	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
5464250cab72f57049690025dd497199	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
ce789ee1b96221ea9bfa0ddc32783f39	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	NA
c3bdca108d93405b8e4d3e173b05cda8	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	uncultured	uncultured Verrucomicrobia bacterium
56d40741543a9344a39b7e12e2c67ffc	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Catabacter	Christensenella timonensis
f80fbcce688b05fe617a63d4447c0262	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
d51fabb32145e968c799b3f193c9eef3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
1517c6f18f5b8de24255532bb2d037de	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
8c556b1020cdfeac4493d5707d9c2e5c	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
b5d863d6af843d713f42b52818d160c4	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured bacterium
4d90e21e12d7bd72727fca8fc251d5f4	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured	uncultured soil bacterium
ee37117d2e5a501f7a7a006687870c80	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
d94f92ff6d1ef53e9768d95dd6e4d752	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lechevalieria	NA
12f29fa9748b9aab84e6193ee98db99f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
52672d1a1702705646285c1aea23aa65	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	uncultured bacterium
b06e0f0c441d50028a3716a4359de563	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	NA
def51ca0cd774685b773f5013d76951f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Ambiguous_taxa
5ed12522b2ea5e5605f69c76fdb46235	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	NA
5cd1c59c41a1753191dde454bdb2ec5e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
f85908d1a60418de92bdbca515ad2bcb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
c88aa71230570d0e0e8565e3bdb1e3a6	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
5f69f79fca7971e588b95fb0123092fd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
296c135f98c91a52154fedaf73139ffb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
2341d6253cbab7d6c8086b3370cde56b	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
479e62e504f9bb007663a1843b067a3a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
a061099431a3f9b6bb43d1fe7287108f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
11e6efd61896f9e494ab71d0b8a54889	Bacteria	Firmicutes	NA	NA	NA	NA	NA
b3b8f778cd920b223412898d477b7396	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	NA
55838c91fc1159b140931d94082493a9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	NA
08dd7321dfd4fb8fe9d76a249ba50c91	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 2	NA
fddd157f1c66f9a43dba9e9fc4cb6dbe	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	uncultured bacterium
55d4a77010e24884bef1b7eb1b1e5bb2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
0140184280184a14134e2b58796032a6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella 3	NA
a337102e67486f2ab960973f7c0e5866	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	uncultured bacterium
cfd7df6a98534d755b3c4defa5960a5a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
ceffdb110864d5dca131d72c99dd1f98	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5d4314e1a216e1b2aa7006be339e89a9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
c08bc647ad9b99e2749d71046bcb4def	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
acd2ec662c949de6621ee02c48bb1db1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5b00f5dd44022fe4d729a036f3eebf10	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
39809e61888eae8108d94e878247e32c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	NA
b6958a9f9aa77cbc3537673c8dffcf73	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
fcbd66fa4067c9d663684c56fb651c44	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Ambiguous_taxa
d17c9ea2f693e12b65c0ae86464b6a7f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
4887478f3eaa734a985321d5d2972b45	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
95ff0a3d3d9893216432cfb4d5351e1f	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
